UF;Municípios;R$ Transferido;;Saldo em conta;% em Saldo;% Executado*;% Executado*
RS;CRUZEIRO DO SUL;101947,81;;0,00;0,0000000000;1;1
RS;CRUZ ALTA;438613,88;;230235,23;0,5249155134;0,475084487;0,475084487
RS;CRISTAL;69312,78;;12,78;0,0001843816;0,999815618;0,999815618
RS;CRISSIUMAL;116090,33;;27,90;0,0002403301;0,99975967;0,99975967
RS;CORONEL BICACO;65407,6;;173,50;0,0026525969;0,997347403;0,997347403
RS;CORONEL BARROS;37968,57;;29738,70;0,7832451946;0,216754805;0,216754805
RS;CONSTANTINA;80171,08;;55558,70;0,6930017657;0,306998234;0,306998234
RS;CONDOR;62141,87;;15,39;0,0002476591;0,999752341;0,999752341
RS;COLINAS;37505,91;;5041,09;0,1344078840;0,865592116;0,865592116
RS;CIRIACO;50688,95;;10078,73;0,1988348545;0,801165145;0,801165145
RS;CIDREIRA;132110,71;;0,00;0,0000000000;1;1
RS;CHUVISCA;54651,23;;18561,18;0,3396296845;0,660370316;0,660370316
RS;CHIAPETTA;45031,01;;18,33;0,0004070528;0,999592947;0,999592947
RS;CHARRUA;42307,38;;17433,97;0,4120786964;0,587921304;0,587921304
RS;CHARQUEADAS;303638,11;;15841,58;0,0521725682;0,947827432;0,947827432
RS;CHAPADA;76506,54;;25,20;0,0003293836;0,999670616;0,999670616
RS;CERRO LARGO;120001,22;;18,66;0,0001554984;0,999844502;0,999844502
RS;CERRO GRANDE DO SUL;101325,5;;0,00;0,0000000000;1;1
RS;CERRO GRANDE;36781,03;;37027,04;1,0066885022;0;0
RS;CERRO BRANCO;50369,23;;413,91;0,0082175169;0,991782483;0,991782483
RS;CERRITO;58301,77;;0,00;0,0000000000;1;1
RS;CAXIAS DO SUL;3118585,49;;19331,16;0,0061986949;0,993801305;0,993801305
RS;CATUIPE;73680,42;;19,85;0,0002694067;0,999730593;0,999730593
RS;CASCA;75147,72;;5,89;0,0000783790;0,999921621;0,999921621
RS;CARLOS BARBOSA;225000;;3504,29;0,0155746222;0,984425378;0,984425378
RS;CARAZINHO;448948,21;;185291,41;0,4127233518;0,587276648;0,587276648
RS;CAPIVARI DO SUL;50192,24;;2,44;0,0000486131;0,999951387;0,999951387
RS;CAPITAO;39327,39;;3027,44;0,0769804454;0,923019555;0,923019555
RS;CAPELA DE SANTANA;99618,41;;84195,33;0,8451784163;0,154821584;0,154821584
RS;CAPAO DO LEAO;199790,11;;201150,58;1,0068094962;0;0
RS;CAPAO DA CANOA;389358,99;;8262,84;0,0212216495;0,978778351;0,978778351
RS;CAPAO BONITO DO SUL;33030;;33252,60;1,0067393279;0;0
RS;CANOAS;2180599,9;;617,02;0,0002829588;0,999717041;0,999717041
RS;CANGUCU;406464,14;;10648,08;0,0261968497;0,97380315;0,97380315
RS;CANELA;335530,93;;113,24;0,0003374950;0,999662505;0,999662505
RS;CANDIOTA;78304,97;;324,32;0,0041417550;0,995858245;0,995858245
RS;CANDELARIA;241971,14;;243582,89;1,0066609183;0;0
RS;CAMPOS BORGES;42541,74;;17,70;0,0004160620;0,999583938;0,999583938
RS;CAMPO NOVO;49187,4;;10,49;0,0002132660;0,999786734;0,999786734
RS;CAMPO BOM;475222,15;;9371,12;0,0197194512;0,980280549;0,980280549
RS;CAMPINA DAS MISSOES;54839,63;;857,23;0,0156315788;0,984368421;0,984368421
RS;CAMPESTRE DA SERRA;42929,97;;2646,41;0,0616448136;0,938355186;0,938355186
RS;CAMBARA DO SUL;60300;;60710,28;1,0068039801;0;0
RS;CAMARGO;39190,13;;8,25;0,0002105122;0,999789488;0,999789488
RS;CAMAQUA;472647,28;;132,09;0,0002794684;0,999720532;0,999720532
RS;CAICARA;50666,11;;1717,49;0,0338982014;0,966101799;0,966101799
RS;CAIBATE;51254,18;;14,55;0,0002838793;0,999716121;0,999716121
RS;CACIQUE DOBLE;52504,52;;21,89;0,0004169165;0,999583084;0,999583084
RS;CACHOEIRINHA;885395,11;;0,00;0,0000000000;1;1
RS;CACHOEIRA DO SUL;579377,13;;0,00;0,0000000000;1;1
RS;CACEQUI;103163,9;;54744,22;0,5306528737;0,469347126;0,469347126
RS;CACAPAVA DO SUL;254868,52;;6676,14;0,0261944472;0,973805553;0,973805553
RS;BUTIA;166732,59;;46,36;0,0002780500;0,99972195;0,99972195
RS;BROCHIER;52555,9;;10,62;0,0002020706;0,999797929;0,999797929
RS;BRAGA;42729,86;;0,00;0,0000000000;1;1
RS;BOSSOROCA;59435,64;;49374,95;0,8307296767;0,169270323;0,169270323
RS;BOQUEIRAO DO LEAO;67628,53;;68082,60;1,0067141782;0;0
RS;BOM RETIRO DO SUL;101833,63;;22,76;0,0002235018;0,999776498;0,999776498
RS;BOM PROGRESSO;34674,12;;1,50;0,0000432599;0,99995674;0,99995674
RS;BOM PRINCIPIO;119555,9;;36,63;0,0003063839;0,999693616;0,999693616
RS;BOM JESUS;96243,23;;96895,65;1,0067788664;0;0
RS;BOA VISTA DO INCRA;38448,15;;38705,31;1,0066884883;0;0
RS;BOA VISTA DO BURICA;61907,78;;24,84;0,0004012420;0,999598758;0,999598758
RS;BOA VISTA DAS MISSOES;35564,76;;11,14;0,0003132314;0,999686769;0,999686769
RS;BENTO GONCALVES;821369,82;;18068,69;0,0219982395;0,978001761;0,978001761
RS;BARROS CASSAL;95387,8;;96023,17;1,0066609147;0;0
RS;BARRACAO;53703,48;;0,00;0,0000000000;1;1
RS;BARRA FUNDA;38082,75;;7,53;0,0001977273;0,999802273;0,999802273
RS;BARRA DO RIO AZUL;33235,53;;212,33;0,0063886449;0,993611355;0,993611355
RS;BARRA DO RIBEIRO;108473,58;;26,53;0,0002445757;0,999755424;0,999755424
RS;BARRA DO QUARAI;47651,59;;27839,79;0,5842363287;0,415763671;0,415763671
RS;BARAO DO TRIUNFO;66332,51;;46653,55;0,7033285790;0,296671421;0,296671421
RS;BALNEARIO PINHAL;119630,12;;29,99;0,0002506894;0,999749311;0,999749311
RS;BAGE;825303,55;;6161,81;0,0074661135;0,992533886;0,992533886
RS;AUREA;43877,72;;0,00;0,0000000000;1;1
RS;AUGUSTO PESTANA;61616,04;;22028,27;0,3575086942;0,642491306;0,642491306
RS;ARVOREZINHA;90963,07;;42255,11;0,4645303858;0,535469614;0,535469614
RS;ARROIO GRANDE;151614,29;;4569,62;0,0301397711;0,969860229;0,969860229
RS;ARROIO DOS RATOS;120103,99;;18,25;0,0001519517;0,999848048;0,999848048
RS;ARROIO DO TIGRE;107799,88;;12,20;0,0001131727;0,999886827;0,999886827
RS;ARROIO DO SAL;81000;;27194,71;0,3357371605;0,66426284;0,66426284
RS;ARROIO DO PADRE;40355,07;;0,00;0,0000000000;1;1
RS;ARROIO DO MEIO;165956,12;;0,00;0,0000000000;1;1
RS;ARARICA;56118,52;;18,98;0,0003382128;0,999661787;0,999661787
RS;ARAMBARE;44031,87;;32247,74;0,7323727109;0,267627289;0,267627289
RS;ANTONIO PRADO;105955,76;;24422,02;0,2304926131;0,769507387;0,769507387
RS;ANTA GORDA;57734,26;;0,00;0,0000000000;1;1
RS;ANDRE DA ROCHA;31197,19;;16306,89;0,5227038076;0,477296192;0,477296192
RS;ALVORADA;1402355,61;;22297,30;0,0158998900;0,98410011;0,98410011
RS;ALTO FELIZ;40847,62;;0,00;0,0000000000;1;1
RS;ALPESTRE;59315,75;;0,00;0,0000000000;1;1
RS;ALMIRANTE TAMANDARE DO SUL;34799,89;;6850,03;0,1968405647;0,803159435;0,803159435
RS;ALEGRIA;43363,59;;6,43;0,0001482811;0,999851719;0,999851719
RS;ALEGRETE;522353,11;;39879,47;0,0763458075;0,923654192;0,923654192
RS;ALECRIM;57556,77;;1,99;0,0000345746;0,999965425;0,999965425
RS;AJURICABA;63688,5;;19,71;0,0003094750;0,999690525;0,999690525
RS;AGUDO;141154,8;;3231,26;0,0228916055;0,977108394;0,977108394
RS;AGUA SANTA;44985,33;;14,24;0,0003165476;0,999683452;0,999683452
RS;ACEGUA;51568,19;;51915,72;1,0067392321;0;0
SC;ZORTEA;40913,53;;309,54;0,0075657124;0,992434288;0,992434288
SC;XAXIM;214556,45;;46,07;0,0002147220;0,999785278;0,999785278
SC;XAVANTINA;44167,8;;44462,79;1,0066788475;0;0
SC;XANXERE;370688,58;;6451,13;0,0174030988;0,982596901;0,982596901
SC;WITMARSUM;44350,83;;44646,56;1,0066679699;0;0
SC;VIDEIRA;382581,11;;22147,41;0,0578894499;0,94211055;0,94211055
SC;VIDAL RAMOS;57899,07;;12,43;0,0002146839;0,999785316;0,999785316
SC;VARGEM BONITA;47359,65;;47675,44;1,0066679125;0;0
SC;VARGEM;35855,35;;9,72;0,0002710893;0,999728911;0,999728911
SC;VARGEAO;42112,77;;3489,18;0,0828532533;0,917146747;0,917146747
SC;URUSSANGA;164852,69;;32,58;0,0001976310;0,999802369;0,999802369
SC;URUPEMA;35000;;6670,68;0,1905908571;0,809409143;0,809409143
SC;URUBICI;93095,43;;6578,83;0,0706675935;0,929332407;0,929332407
SC;TURVO;102595,75;;372,65;0,0036322167;0,996367783;0,996367783
SC;TUNAPOLIS;47650,82;;8238,43;0,1728916732;0,827108327;0,827108327
SC;TUBARAO;719191,63;;252,95;0,0003517143;0,999648286;0,999648286
SC;TROMBUDO CENTRAL;63734;;11084,70;0,1739212979;0,826078702;0,826078702
SC;TREZE TILIAS;66474,48;;10,11;0,0001520884;0,999847912;0,999847912
SC;TREVISO;44145,29;;44444,40;1,0067755813;0;0
SC;TRES BARRAS;153472,36;;8594,85;0,0560025923;0,943997408;0,943997408
SC;TIMBO;324947,09;;175185,26;0,5391193379;0,460880662;0,460880662
SC;TIJUCAS;284418,21;;86,58;0,0003044109;0,999695589;0,999695589
SC;TANGARA;71247,48;;15,54;0,0002181130;0,999781887;0,999781887
SC;TAIO;148448,22;;28503,13;0,1920072198;0,80799278;0,80799278
SC;SOMBRIO;224079,61;;101577,81;0,4533112584;0,546688742;0,546688742
SC;SIDEROPOLIS;116158,28;;0,00;0,0000000000;1;1
SC;SEARA;143574,02;;14614,09;0,1017878443;0,898212156;0,898212156
SC;SCHROEDER;165404,68;;42332,12;0,2559306061;0,744069394;0,744069394
SC;SAUDADES;77350,75;;0,00;0,0000000000;1;1
SC;SAO PEDRO DE ALCANTARA;54958,76;;16985,67;0,3090621040;0,690937896;0,690937896
SC;SAO MIGUEL DO OESTE;296265,07;;30150,59;0,1017689666;0,898231033;0,898231033
SC;SAO LUDGERO;105513,22;;63957,55;0,6061567451;0,393843255;0,393843255
SC;SAO LOURENCO DO OESTE;188122,26;;114277,76;0,6074653792;0,392534621;0,392534621
SC;SAO JOSE DO CEDRO;115143,21;;12750,87;0,1107392264;0,889260774;0,889260774
SC;SAO JOSE;1597006,25;;511466,52;0,3202658224;0,679734178;0,679734178
SC;SAO JOAQUIM;204542,29;;40318,49;0,1971156674;0,802884333;0,802884333
SC;SAO JOAO DO OESTE;58144,57;;13,99;0,0002406072;0,999759393;0,999759393
SC;SAO JOAO DO ITAPERIU;43026,27;;9,35;0,0002173091;0,999782691;0,999782691
SC;SAO JOAO BATISTA;278805,94;;105,63;0,0003788657;0,999621134;0,999621134
SC;SAO FRANCISCO DO SUL;380617,1;;135296,95;0,3554673450;0,644532655;0,644532655
SC;SAO DOMINGOS;75637,95;;16,98;0,0002244905;0,99977551;0,99977551
SC;SAO CARLOS;93358,06;;34592,67;0,3705375840;0,629462416;0,629462416
SC;SAO BONIFACIO;37916,42;;0,00;0,0000000000;1;1
SC;SAO BENTO DO SUL;583807,16;;36549,66;0,0626057070;0,937394293;0,937394293
SC;SANTO AMARO DA IMPERATRIZ;176140,03;;14277,71;0,0810588598;0,91894114;0,91894114
SC;SANTA ROSA DO SUL;69431,91;;21,65;0,0003118163;0,999688184;0,999688184
SC;SANTA ROSA DE LIMA;33942,72;;0,00;0,0000000000;1;1
SC;SANTA CECILIA;132276,9;;133175,73;1,0067950640;0;0
SC;SALTO VELOSO;48649,95;;0,00;0,0000000000;1;1
SC;SALTINHO;43300,31;;0,00;0,0000000000;1;1
SC;SALETE;65343,38;;31232,22;0,4779706835;0,522029317;0,522029317
SC;ROMELANDIA;49038,19;;9,32;0,0001900560;0,999809944;0,999809944
SC;RODEIO;94899,58;;30,91;0,0003257127;0,999674287;0,999674287
SC;RIQUEZA;47964,84;;10,59;0,0002207867;0,999779213;0,999779213
SC;RIO RUFINO;35889,39;;36128,70;1,0066679874;0;0
SC;RIO NEGRINHO;306656,05;;108138,68;0,3526383386;0,647361661;0,647361661
SC;RIO FORTUNA;48039,06;;18165,34;0,3781368745;0,621863126;0,621863126
SC;RIO DOS CEDROS;95613,24;;30,84;0,0003225495;0,999677451;0,999677451
SC;RIO DO SUL;492563,97;;114,31;0,0002320714;0,999767929;0,999767929
SC;RIO DO CAMPO;55626,75;;55997,66;1,0066678352;0;0
SC;RIO DAS ANTAS;57139,73;;57523,87;1,0067228179;0;0
SC;RANCHO QUEIMADO;38144,79;;13,47;0,0003531282;0,999646872;0,999646872
SC;QUILOMBO;78161,47;;64595,12;0,8264317444;0,173568256;0,173568256
SC;PRINCESA;38407,42;;7,44;0,0001937126;0,999806287;0,999806287
SC;PRESIDENTE NEREU;34770,38;;35002,23;1,0066680318;0;0
SC;PRESIDENTE GETULIO;143172,88;;18690,68;0,1305462319;0,869453768;0,869453768
SC;PRAIA GRANDE;63499,92;;40269,47;0,6341656808;0,365834319;0,365834319
SC;POUSO REDONDO;143071,6;;61698,11;0,4312393934;0,568760607;0,568760607
SC;PORTO UNIAO;260001,06;;12549,23;0,0482660725;0,951733928;0,951733928
SC;PORTO BELO;165537,8;;40,03;0,0002418179;0,999758182;0,999758182
SC;PONTE SERRADA;95138,39;;90750,53;0,9538791859;0,046120814;0,046120814
SC;PONTE ALTA DO NORTE;41204,99;;41481,09;1,0067006448;0;0
SC;PONTE ALTA;48444,42;;13545,09;0,2796006227;0,720399377;0,720399377
SC;POMERODE;248862,16;;24341,79;0,0978123392;0,902187661;0,902187661
SC;PLANALTO ALEGRE;38099,12;;3431,88;0,0900776711;0,909922329;0,909922329
SC;PIRATUBA;43717,09;;13,75;0,0003145223;0,999685478;0,999685478
SC;PINHEIRO PRETO;42010,01;;10,58;0,0002518447;0,999748155;0,999748155
SC;PINHALZINHO;159000;;0,00;0,0000000000;1;1
SC;PETROLANDIA;55609,12;;0,40;0,0000071931;0,999992807;0,999992807
SC;PESCARIA BRAVA;79325,32;;79863,68;1,0067867359;0;0
SC;PERITIBA;37625,24;;16,44;0,0004369407;0,999563059;0,999563059
SC;PENHA;243632,41;;60,59;0,0002486943;0,999751306;0,999751306
SC;PAULO LOPES;64499,05;;13,64;0,0002114760;0,999788524;0,999788524
SC;PASSO DE TORRES;72086,75;;15,04;0,0002086375;0,999791362;0,999791362
SC;PAPANDUVA;153730,91;;18225,79;0,1185564439;0,881443556;0,881443556
SC;PALMITOS;128503,04;;62109,13;0,4833280987;0,516671901;0,516671901
SC;PALMA SOLA;64093,69;;24682,64;0,3851024960;0,614897504;0,614897504
SC;PALHOCA;1170011,28;;485304,07;0,4147858045;0,585214196;0,585214196
SC;OURO;63362,89;;0,00;0,0000000000;1;1
SC;OTACILIO COSTA;149963,21;;82539,72;0,5503997947;0,449600205;0,449600205
SC;ORLEANS;174238,82;;7085,08;0,0406630394;0,959336961;0,959336961
SC;NOVO HORIZONTE;35655,32;;35849,72;1,0054522018;0;0
SC;NOVA VENEZA;122776,58;;427,81;0,0034844593;0,996515541;0,996515541
SC;NOVA TRENTO;119253,93;;204,91;0,0017182662;0,998281734;0,998281734
SC;NOVA ITABERABA;46440,44;;6,80;0,0001464241;0,999853576;0,999853576
SC;NOVA ERECHIM;50368;;2668,68;0,0529836404;0,94701636;0,94701636
SC;NAVEGANTES;559258,7;;448,52;0,0008019902;0,99919801;0,99919801
SC;MORRO DA FUMACA;145028,39;;42463,78;0,2927963277;0,707203672;0,707203672
SC;MONTE CASTELO;68958,04;;69421,04;1,0067142280;0;0
SC;MODELO;45743,91;;11,17;0,0002441855;0,999755814;0,999755814
SC;MELEIRO;61763,69;;0,00;0,0000000000;1;1
SC;MASSARANDUBA;132767,91;;27,78;0,0002092373;0,999790763;0,999790763
SC;MARAVILHA;197748,19;;3073,78;0,0155439097;0,98445609;0,98445609
SC;MARACAJA;63351,48;;58605,99;0,9250926734;0,074907327;0,074907327
SC;MAJOR VIEIRA;67976,03;;68430,03;1,0066788249;0;0
SC;MAJOR GERCINO;41364,56;;33320,11;0,8055231338;0,194476866;0,194476866
SC;MAFRA;401005,11;;43389,18;0,1082010651;0,891798935;0,891798935
SC;MACIEIRA;31847,4;;5,81;0,0001824325;0,999817568;0,999817568
SC;LUZERNA;54170,88;;14253,39;0,2631190411;0,736880959;0,736880959
SC;LUIZ ALVES;102367,38;;13434,20;0,1312351650;0,868764835;0,868764835
SC;LONTRAS;98204,25;;92273,40;0,9396069926;0,060393007;0,060393007
SC;LINDOIA DO SUL;47765,01;;7,70;0,0001612059;0,999838794;0,999838794
SC;LEBON REGIS;98073,96;;587,46;0,0059899692;0,994010031;0,994010031
SC;LAURO MULLER;123221,91;;242,07;0,0019645045;0,998035495;0,998035495
SC;LAURENTINO;61506,77;;11,16;0,0001814434;0,999818557;0,999818557
SC;LAJEADO GRANDE;29860,55;;3199,11;0,1071349992;0,892865001;0,892865001
SC;LAGUNA;333944,99;;14734,64;0,0441229557;0,955877044;0,955877044
SC;LAGES;1088622,89;;366983,02;0,3371075727;0,662892427;0,662892427
SC;LACERDOPOLIS;34536,49;;3867,67;0,1119879293;0,888012071;0,888012071
SC;JUPIA;33708,64;;0,00;0,0000000000;1;1
SC;JOINVILLE;3560326,92;;3027405,28;0,8503166558;0,149683344;0,149683344
SC;JOACABA;222618,02;;30377,05;0,1364536887;0,863546311;0,863546311
SC;JARAGUA DO SUL;1203696,32;;594979,37;0,4942935856;0,505706414;0,505706414
SC;JACINTO MACHADO;88418,61;;8274,97;0,0935885556;0,906411444;0,906411444
SC;JABORA;44185;;44479,62;1,0066678737;0;0
SC;ITUPORANGA;193888,68;;195185,50;1,0066884771;0;0
SC;ITAPOA;160901,83;;25822,27;0,1604846259;0,839515374;0,839515374
SC;ITAPIRANGA;132516,7;;12516,90;0,0944552649;0,905544735;0,905544735
SC;ITAPEMA;459741,04;;453759,72;0,9869898063;0,013010194;0,013010194
SC;ITAJAI;1442568,92;;2793,06;0,0019361709;0,998063829;0,998063829
SC;ITAIOPOLIS;167142,13;;98157,96;0,5872724010;0,412727599;0,412727599
SC;ITA;56934,19;;16,70;0,0002933211;0,999706679;0,999706679
SC;IRINEOPOLIS;93021,21;;47374,35;0,5092854630;0,490714537;0,490714537
SC;IRANI;88436,62;;68897,99;0,7790662963;0,220933704;0,220933704
SC;IRACEMINHA;44413,63;;1039,87;0,0234133080;0,976586692;0,976586692
SC;IPUACU;64613,24;;17,95;0,0002778068;0,999722193;0,999722193
SC;IPORA DO OESTE;73074,46;;0,00;0,0000000000;1;1
SC;IPIRA;47097,02;;13,91;0,0002953478;0,999704652;0,999704652
SC;IOMERE;38527,07;;8,04;0,0002086844;0,999791316;0,999791316
SC;INDAIAL;483223,51;;75009,67;0,1552276916;0,844772308;0,844772308
SC;IMBUIA;57093,53;;57474,22;1,0066678308;0;0
SC;IMBITUBA;328458,32;;105,58;0,0003214411;0,999678559;0,999678559
SC;ILHOTA;117170,02;;7252,37;0,0618961233;0,938103877;0,938103877
SC;ICARA;401736,83;;28299,59;0,0704431058;0,929556894;0,929556894
SC;IBIRAMA;151618,46;;35,56;0,0002345361;0,999765464;0,999765464
SC;IBICARE;39994,61;;12,69;0,0003172928;0,999682707;0,999682707
SC;HERVAL D'OESTE;172491,77;;50346,25;0,2918762443;0,708123756;0,708123756
SC;GUATAMBU;48569,63;;25218,47;0,5192230206;0,480776979;0,480776979
SC;GUARUJA DO SUL;51173,48;;10,69;0,0002088973;0,999791103;0,999791103
SC;GUARAMIRIM;328264,21;;0,00;0,0000000000;1;1
SC;GUARACIABA;86558,25;;24,41;0,0002820066;0,999717993;0,999717993
SC;GUABIRUBA;186729,18;;15889,77;0,0850952701;0,91490473;0,91490473
SC;GRAVATAL;94614,11;;95244,99;1,0066679272;0;0
SC;GASPAR;484445,3;;12797,75;0,0264173272;0,973582673;0,973582673
SC;GARUVA;147022,45;;126381,87;0,8596093318;0,140390668;0,140390668
SC;GAROPABA;175186,57;;53585,42;0,3058763009;0,694123699;0,694123699
SC;GALVAO;38116,24;;38370,40;1,0066680239;0;0
SC;FRAIBURGO;265964,22;;105953,87;0,3983764057;0,601623594;0,601623594
SC;FORQUILHINHA;203634,51;;16398,29;0,0805280500;0,91947195;0,91947195
SC;FLOR DO SERTAO;30745,5;;0,00;0,0000000000;1;1
SC;FAXINAL DOS GUEDES;89852,53;;5787,16;0,0644073127;0,935592687;0,935592687
SC;ERVAL VELHO;46902,9;;47215,64;1,0066678180;0;0
SC;ERMO;33491,69;;0,00;0,0000000000;1;1
SC;ENTRE RIOS;40000,32;;11079,35;0,2769815341;0,723018466;0,723018466
SC;DOUTOR PEDRINHO;44916,05;;45221,91;1,0068095926;0;0
SC;DONA EMMA;45300;;0,00;0,0000000000;1;1
SC;DIONISIO CERQUEIRA;124672,08;;22,63;0,0001815162;0,999818484;0,999818484
SC;DESCANSO;68815,3;;9,04;0,0001313661;0,999868634;0,999868634
SC;CURITIBANOS;292057,29;;53430,93;0,1829467431;0,817053257;0,817053257
SC;CUNHATAI;32915,05;;0,00;0,0000000000;1;1
SC;CUNHA PORA;92244,74;;0,00;0,0000000000;1;1
SC;CRICIUMA;1417733,34;;407,60;0,0002875012;0,999712499;0,999712499
SC;CORUPA;127018,61;;25,68;0,0002021751;0,999797825;0,999797825
SC;CORREIA PINTO;102000,89;;12,24;0,0001199990;0,999880001;0,999880001
SC;CORONEL MARTINS;36266,42;;9,33;0,0002572628;0,999742737;0,999742737
SC;CONCORDIA;520241,15;;59245,44;0,1138807263;0,886119274;0,886119274
SC;COCAL DO SUL;131443,34;;27,16;0,0002066290;0,999793371;0,999793371
SC;CHAPECO;1447313,37;;149419,37;0,1032391278;0,896760872;0,896760872
SC;CERRO NEGRO;39549,28;;39814,51;1,0067063168;0;0
SC;CAXAMBU DO SUL;42506,72;;7,00;0,0001646798;0,99983532;0,99983532
SC;CATANDUVAS;90960,14;;29088,99;0,3197993099;0,68020069;0,68020069
SC;CAPIVARI DE BAIXO;192661,18;;22872,90;0,1187208549;0,881279145;0,881279145
SC;CAPINZAL;173873,42;;63,83;0,0003671061;0,999632894;0,999632894
SC;CANOINHAS;390204,16;;70568,45;0,1808500709;0,819149929;0,819149929
SC;CANELINHA;98832,27;;16,10;0,0001629023;0,999837098;0,999837098
SC;CAMPOS NOVOS;264831,15;;35962,77;0,1357950906;0,864204909;0,864204909
SC;CAMPO ERE;70391,08;;4344,96;0,0617260028;0,938273997;0,938273997
SC;CAMPO ALEGRE;97337,46;;97987,56;1,0066788264;0;0
SC;CAMBORIU;575140,4;;349326,41;0,6073758860;0,392624114;0,392624114
SC;CALMON;40816,76;;41088,92;1,0066678492;0;0
SC;CAIBI;56814,29;;57193,12;1,0066678647;0;0
SC;CACADOR;542815,83;;5172,79;0,0095295489;0,990470451;0,990470451
SC;BRUSQUE;899457,93;;4253,40;0,0047288482;0,995271152;0,995271152
SC;BRACO DO TROMBUDO;43083,04;;3028,41;0,0702923935;0,929707607;0,929707607
SC;BRACO DO NORTE;248876,45;;250547,46;1,0067142150;0;0
SC;BOTUVERA;51664,48;;19991,19;0,3869426345;0,613057366;0,613057366
SC;BOMBINHAS;156294,4;;8674,32;0,0554998772;0,944500123;0,944500123
SC;BOM JESUS DO OESTE;33942,72;;24510,70;0,7221195001;0,2778805;0,2778805
SC;BLUMENAU;2228532,22;;689714,53;0,3094927342;0,690507266;0,690507266
SC;BIGUACU;477828,09;;13349,79;0,0279384789;0,972061521;0,972061521
SC;BENEDITO NOVO;95476,22;;66335,27;0,6947831617;0,305216838;0,305216838
SC;BARRA VELHA;217194,16;;5680,07;0,0261520383;0,973847962;0,973847962
SC;BALNEARIO PICARRAS;175580,51;;176667,85;1,0061928286;0;0
SC;BALNEARIO GAIVOTA;91632,91;;70,47;0,0007690468;0,999230953;0,999230953
SC;BALNEARIO CAMBORIU;942688,97;;7306,36;0,0077505521;0,992249448;0,992249448
SC;BALNEARIO BARRA DO SUL;90583,33;;91198,39;1,0067899911;0;0
SC;BALNEARIO ARROIO DO SILVA;103577,76;;4153,46;0,0400999211;0,959900079;0,959900079
SC;AURORA;54136,14;;7,98;0,0001474062;0,999852594;0,999852594
SC;ATALANTA;40040,29;;0,00;0,0000000000;1;1
SC;ASCURRA;67011,16;;637,20;0,0095088639;0,990491136;0,990491136
SC;ARVOREDO;34502,24;;6,97;0,0002020159;0,999797984;0,999797984
SC;ARROIO TRINTA;41981,16;;20138,67;0,4797073259;0,520292674;0,520292674
SC;ARMAZEM;71236,06;;12,66;0,0001777190;0,999822281;0,999822281
SC;ARARANGUA;476389,44;;0,00;0,0000000000;1;1
SC;ARAQUARI;282831,02;;1485,28;0,0052514749;0,994748525;0,994748525
SC;ARABUTA;46075,05;;12,90;0,0002799780;0,999720022;0,999720022
SC;APIUNA;90286,44;;40577,17;0,4494270679;0,550572932;0,550572932
SC;ANTONIO CARLOS;70316,86;;45510,82;0,6472248619;0,352775138;0,352775138
SC;ANITAPOLIS;40165,89;;10,42;0,0002594241;0,999740576;0,999740576
SC;ANITA GARIBALDI;62437,98;;16,25;0,0002602583;0,999739742;0,999739742
SC;ANGELINA;49123,83;;9,44;0,0001921674;0,999807833;0,999807833
SC;ANCHIETA;53902,54;;14,08;0,0002612122;0,999738788;0,999738788
SC;ALTO BELA VISTA;32772,15;;5511,89;0,1681882330;0,831811767;0,831811767
SC;ALFREDO WAGNER;79012,16;;79538,45;1,0066608735;0;0
SC;AGUAS MORNAS;58646,99;;59040,30;1,0067063970;0;0
SC;AGUAS FRIAS;35221,61;;11823,18;0,3356797148;0,664320285;0,664320285
SC;AGUA DOCE;62506,5;;62923,29;1,0066679465;0;0
SC;AGRONOMICA;52817,3;;53169,48;1,0066678910;0;0
SC;AGROLANDIA;90977,27;;91584,89;1,0066788111;0;0
SC;ABELARDO LUZ;145646,5;;1222,60;0,0083942972;0,991605703;0,991605703
SC;ABDON BATISTA;36346,13;;7,89;0,0002170795;0,99978292;0,99978292
SE;UMBAUBA;202743,62;;112268,72;0,5537472400;0,44625276;0,44625276
SE;TOMAR DO GERU;110613,97;;0,00;0,0000000000;1;1
SE;TOBIAS BARRETO;389635,5;;2779,18;0,0071327690;0,992867231;0,992867231
SE;TELHA;43423,37;;43712,91;1,0066678381;0;0
SE;SIRIRI;75772,43;;0,00;0,0000000000;1;1
SE;SIMAO DIAS;306131,14;;101569,81;0,3317852931;0,668214707;0,668214707
SE;SAO MIGUEL DO ALEIXO;45000;;22723,57;0,5049682222;0,495031778;0,495031778
SE;SAO FRANCISCO;46260,91;;46569,37;1,0066678325;0;0
SE;SAO DOMINGOS;96916,34;;97574,09;1,0067867813;0;0
SE;SAO CRISTOVAO;630914,38;;257625,66;0,4083369601;0,59166304;0,59166304
SE;SANTO AMARO DAS BROTAS;102426,79;;0,00;0,0000000000;1;1
SE;SANTANA DO SAO FRANCISCO;69417,95;;65859,84;0,9487436607;0,051256339;0,051256339
SE;SANTA ROSA DE LIMA;47339,97;;22723,16;0,4799994592;0,520000541;0,520000541
SE;SANTA LUZIA DO ITANHY;121796,05;;122608,17;1,0066678681;0;0
SE;SALGADO;164173,9;;0,00;0,0000000000;1;1
SE;ROSARIO DO CATETE;95306,34;;95948,64;1,0067393208;0;0
