;UF;Município;;Situação;NOME_SIMPLIFICADO;COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE
1;SP;DUMONT;;Aprovado;DUMONT;3514601;6393;Dumont;DUMONT;SP;São Paulo;10023;0;SE;0,744;0,849;0,674;0,72
1;MA;DUQUE BACELAR;;Aprovado;DUQUE BACELAR;2103901;775;Duque Bacelar;DUQUE BACELAR;MA;Maranhão;11401;0;NE;0,533;0,693;0,451;0,485
1;RJ;DUQUE DE CAXIAS;;Aprovado;DUQUE DE CAXIAS;3301702;5833;Duque de Caxias;DUQUE DE CAXIAS;RJ;Rio de Janeiro;924624;0;SE;0,711;0,833;0,624;0,692
1;MG;DURANDE;;Não Cadastrado;DURANDE;3123528;2675;Durandé;DURANDE;MG;Minas Gerais;7870;0;SE;0,645;0,842;0,508;0,626
1;SP;ECHAPORA;;Aprovado;ECHAPORA;3514700;6395;Echaporã;ECHAPORA;SP;São Paulo;6064;0;SE;0,745;0,834;0,69;0,719
1;ES;ECOPORANGA;;Aprovado;ECOPORANGA;3202108;5641;Ecoporanga;ECOPORANGA;ES;Espírito Santo;22835;0;SE;0,662;0,819;0,562;0,631
1;GO;EDEALINA;;Aprovado;EDEALINA;5207352;9795;Edealina;EDEALINA;GO;Goiás;3688;0;CO;0,702;0,808;0,594;0,722
1;GO;EDEIA;;Não Cadastrado;EDEIA;5207402;9349;Edéia;EDEIA;GO;Goiás;12467;0;CO;0,739;0,826;0,648;0,755
1;AM;EIRUNEPE;;Em Cadastro;EIRUNEPE;1301407;229;Eirunepé;EIRUNEPE;AM;Amazonas;35700;0;N;0,563;0,756;0,431;0,548
1;MS;ELDORADO;;Aprovado;ELDORADO;3514809;6397;Eldorado;ELDORADO;SP;São Paulo;15544;0;SE;0,691;0,847;0,615;0,633
1;SP;ELDORADO;;Aprovado;ELDORADO;5003751;9173;Eldorado;ELDORADO;MS;Mato Grosso do Sul;12400;0;CO;0,684;0,824;0,577;0,674
1;RS;ELDORADO DO SUL;;Aprovado;ELDORADO DO SUL;4306767;8423;Eldorado do Sul;ELDORADO DO SUL;RS;Rio Grande do Sul;41902;0;S;0,717;0,844;0,609;0,717
1;PA;ELDORADO DOS CARAJAS;;Não Cadastrado;ELDORADO DOS CARAJAS;1502954;377;Eldorado dos Carajás;ELDORADO DOS CARAJAS;PA;Pará;33940;0;N;0,56;0,757;0,405;0,572
1;PI;ELESBAO VELOSO;;Aprovado;ELESBAO VELOSO;2203503;1069;Elesbão Veloso;ELESBAO VELOSO;PI;Piauí;14575;0;NE;0,58;0,758;0,45;0,573
1;SP;ELIAS FAUSTO;;Aprovado;ELIAS FAUSTO;3514908;6399;Elias Fausto;ELIAS FAUSTO;SP;São Paulo;17936;0;SE;0,695;0,822;0,583;0,701
1;PI;ELISEU MARTINS;;Aprovado;ELISEU MARTINS;2203602;1071;Eliseu Martins;ELISEU MARTINS;PI;Piauí;4930;0;NE;0,595;0,742;0,462;0,616
1;SP;ELISIARIO;;Não Cadastrado;ELISIARIO;3514924;2975;Elisiário;ELISIARIO;SP;São Paulo;3697;0;SE;0,747;0,825;0,712;0,711
1;BA;ELISIO MEDRADO;;Aprovado;ELISIO MEDRADO;2910305;3505;Elísio Medrado;ELISIO MEDRADO;BA;Bahia;8126;0;NE;0,623;0,777;0,527;0,59
1;MG;ELOI MENDES;;Aprovado;ELOI MENDES;3123601;4471;Elói Mendes;ELOI MENDES;MG;Minas Gerais;28320;0;SE;0,685;0,838;0,558;0,688
1;PB;EMAS;;Aprovado;EMAS;2505907;2019;Emas;EMAS;PB;Paraíba;3539;0;NE;0,595;0,773;0,492;0,554
1;SP;EMBAUBA;;Não Cadastrado;EMBAUBA;3514957;7251;Embaúba;EMBAUBA;SP;São Paulo;2449;0;SE;0,73;0,84;0,641;0,723
0;SP;EMBU;;Aprovado;EMBU DAS ARTES;3515004;6401;Embu das Artes;EMBU DAS ARTES;SP;São Paulo;276535;0;SE;0,735;0,839;0,676;0,7
0;SP;EMBU-GUACU;;Aprovado;EMBU GUACU;3515103;6403;Embu-Guaçu;EMBU GUACU;SP;São Paulo;69901;0;SE;0,749;0,834;0,708;0,713
1;SP;EMILIANOPOLIS;;Aprovado;EMILIANOPOLIS;3515129;2961;Emilianópolis;EMILIANOPOLIS;SP;São Paulo;3227;0;SE;0,727;0,805;0,691;0,69
1;RS;ENCANTADO;;Aprovado;ENCANTADO;4306809;8633;Encantado;ENCANTADO;RS;Rio Grande do Sul;22880;0;S;0,767;0,858;0,687;0,764
1;RN;ENCANTO;;Aprovado;ENCANTO;2403301;1665;Encanto;ENCANTO;RN;Rio Grande do Norte;5668;0;NE;0,629;0,787;0,536;0,589
1;BA;ENCRUZILHADA;;Aprovado;ENCRUZILHADA;2910404;3507;Encruzilhada;ENCRUZILHADA;BA;Bahia;16446;0;NE;0,544;0,754;0,4;0,533
1;RS;ENCRUZILHADA DO SUL;;Aprovado;ENCRUZILHADA DO SUL;4306908;8635;Encruzilhada do Sul;ENCRUZILHADA DO SUL;RS;Rio Grande do Sul;25960;0;S;0,657;0,875;0,478;0,677
1;PR;ENEAS MARQUES;;Não Cadastrado;ENEAS MARQUES;4107405;7545;Enéas Marques;ENEAS MARQUES;PR;Paraná;5933;0;S;0,752;0,835;0,664;0,767
1;PR;ENGENHEIRO BELTRAO;;Não Cadastrado;ENGENHEIRO BELTRAO;4107504;7547;Engenheiro Beltrão;ENGENHEIRO BELTRAO;PR;Paraná;13981;0;S;0,73;0,82;0,677;0,701
1;MG;ENGENHEIRO CALDAS;;Não Cadastrado;ENGENHEIRO CALDAS;3123700;4473;Engenheiro Caldas;ENGENHEIRO CALDAS;MG;Minas Gerais;11202;0;SE;0,644;0,815;0,518;0,632
1;SP;ENGENHEIRO COELHO;;Aprovado;ENGENHEIRO COELHO;3515152;2949;Engenheiro Coelho;ENGENHEIRO COELHO;SP;São Paulo;21249;0;SE;0,732;0,815;0,668;0,72
1;MG;ENGENHEIRO NAVARRO;;Aprovado;ENGENHEIRO NAVARRO;3123809;4475;Engenheiro Navarro;ENGENHEIRO NAVARRO;MG;Minas Gerais;7241;0;SE;0,655;0,791;0,594;0,599
1;RJ;ENGENHEIRO PAULO DE FRONTIN;;Aprovado;ENGENHEIRO PAULO DE FRONTIN;3301801;5835;Engenheiro Paulo de Frontin;ENGENHEIRO PAULO DE FRONTIN;RJ;Rio de Janeiro;14071;0;SE;0,722;0,805;0,694;0,674
1;RS;ENGENHO VELHO;;Em Complementação;ENGENHO VELHO;4306924;5947;Engenho Velho;ENGENHO VELHO;RS;Rio Grande do Sul;982;0;S;0,717;0,821;0,611;0,735
1;MG;ENTRE FOLHAS;;Não Cadastrado;ENTRE FOLHAS;3123858;2663;Entre Folhas;ENTRE FOLHAS;MG;Minas Gerais;5377;0;SE;0,634;0,792;0,521;0,617
0;BA;ENTRE RIOS;;Aprovado;ENTRE IJUIS;4306932;8419;Entre-Ijuís;ENTRE IJUIS;RS;Rio Grande do Sul;8411;0;S;0,68;0,829;0,548;0,692
1;SC;ENTRE RIOS;;Aprovado;ENTRE RIOS;2910503;3509;Entre Rios;ENTRE RIOS;BA;Bahia;41901;0;NE;0,615;0,785;0,492;0,602
0;MG;ENTRE RIOS DE MINAS;;Aprovado;ENTRE RIOS;4205175;912;Entre Rios;ENTRE RIOS;SC;Santa Catarina;3218;0;S;0,657;0,808;0,55;0,638
0;PR;ENTRE RIOS DO OESTE;;Aprovado;ENTRE RIOS DE MINAS;3123908;4477;Entre Rios de Minas;ENTRE RIOS DE MINAS;MG;Minas Gerais;15380;0;SE;0,672;0,802;0,563;0,673
0;RS;ENTRE RIOS DO SUL;;Aprovado;ENTRE RIOS DO OESTE;4107538;5529;Entre Rios do Oeste;ENTRE RIOS DO OESTE;PR;Paraná;4596;0;S;0,761;0,826;0,686;0,778
0;RS;ENTRE-IJUIS;;Aprovado;ENTRE RIOS DO SUL;4306957;8421;Entre Rios do Sul;ENTRE RIOS DO SUL;RS;Rio Grande do Sul;2758;0;S;0,703;0,857;0,572;0,709
1;AM;ENVIRA;;Aprovado;ENVIRA;1301506;231;Envira;ENVIRA;AM;Amazonas;20393;0;N;0,509;0,727;0,349;0,521
1;AC;EPITACIOLANDIA;;Aprovado;EPITACIOLANDIA;1200252;651;Epitaciolândia;EPITACIOLANDIA;AC;Acre;18696;0;N;0,653;0,771;0,553;0,654
1;RN;EQUADOR;;Aprovado;EQUADOR;2403400;1667;Equador;EQUADOR;RN;Rio Grande do Norte;6054;0;NE;0,623;0,765;0,546;0,578
1;RS;EREBANGO;;Não Cadastrado;EREBANGO;4306973;8417;Erebango;EREBANGO;RS;Rio Grande do Sul;2982;0;S;0,712;0,837;0,626;0,689
1;RS;ERECHIM;;Aprovado;ERECHIM;4307005;8637;Erechim;ERECHIM;RS;Rio Grande do Sul;106633;0;S;0,776;0,833;0,716;0,782
1;CE;ERERE;;Aprovado;ERERE;2304277;1245;Ererê;ERERE;CE;Ceará;7225;0;NE;0,61;0,754;0,547;0,551
1;BA;ERICO CARDOSO;;Não Cadastrado;ERICO CARDOSO;2900504;3309;Érico Cardoso;ERICO CARDOSO;BA;Bahia;10560;0;NE;0,584;0,758;0,471;0,558
1;SC;ERMO;;Aprovado;ERMO;4205191;914;Ermo;ERMO;SC;Santa Catarina;2061;0;S;0,726;0,808;0,67;0,708
1;RS;ERNESTINA;;Aprovado;ERNESTINA;4307054;8415;Ernestina;ERNESTINA;RS;Rio Grande do Sul;3170;0;S;0,716;0,854;0,612;0,703
1;RS;ERVAL GRANDE;;Em Cadastro;ERVAL GRANDE;4307203;8641;Erval Grande;ERVAL GRANDE;RS;Rio Grande do Sul;4819;0;S;0,681;0,885;0,501;0,713
1;RS;ERVAL SECO;;Aprovado;ERVAL SECO;4307302;8643;Erval Seco;ERVAL SECO;RS;Rio Grande do Sul;6802;0;S;0,685;0,821;0,589;0,666
1;SC;ERVAL VELHO;;Aprovado;ERVAL VELHO;4205209;8101;Erval Velho;ERVAL VELHO;SC;Santa Catarina;4418;0;S;0,723;0,868;0,592;0,736
1;MG;ERVALIA;;Aprovado;ERVALIA;3124005;4479;Ervália;ERVALIA;MG;Minas Gerais;18958;0;SE;0,625;0,828;0,46;0,64
1;PE;ESCADA;;Aprovado;ESCADA;2605202;2403;Escada;ESCADA;PE;Pernambuco;69292;0;NE;0,632;0,781;0,543;0,594
1;RS;ESMERALDA;;Aprovado;ESMERALDA;4307401;8645;Esmeralda;ESMERALDA;RS;Rio Grande do Sul;3287;0;S;0,68;0,827;0,569;0,669
1;MG;ESMERALDAS;;Aprovado;ESMERALDAS;3124104;4481;Esmeraldas;ESMERALDAS;MG;Minas Gerais;71551;0;SE;0,671;0,822;0,567;0,649
1;MG;ESPERA FELIZ;;Aprovado;ESPERA FELIZ;3124203;4483;Espera Feliz;ESPERA FELIZ;MG;Minas Gerais;25122;0;SE;0,663;0,846;0,52;0,663
1;PB;ESPERANCA;;Aprovado;ESPERANCA;2506004;2021;Esperança;ESPERANCA;PB;Paraíba;33199;0;NE;0,623;0,767;0,526;0,598
1;RS;ESPERANCA DO SUL;;Não Cadastrado;ESPERANCA DO SUL;4307450;980;Esperança do Sul;ESPERANCA DO SUL;RS;Rio Grande do Sul;2885;0;S;0,661;0,788;0,55;0,665
1;PR;ESPERANCA NOVA;;Aprovado;ESPERANCA NOVA;4107520;850;Esperança Nova;ESPERANCA NOVA;PR;Paraná;1665;0;S;0,689;0,799;0,594;0,69
1;TO;ESPERANTINA;;Rejeitado;ESPERANTINA;1707405;181;Esperantina;ESPERANTINA;TO;Tocantins;11139;0;N;0,57;0,715;0,524;0,495
1;PI;ESPERANTINA;;Aprovado;ESPERANTINA;2203701;1073;Esperantina;ESPERANTINA;PI;Piauí;39848;0;NE;0,605;0,769;0,497;0,579
1;MA;ESPERANTINOPOLIS;;Aprovado;ESPERANTINOPOLIS;2104008;777;Esperantinópolis;ESPERANTINOPOLIS;MA;Maranhão;17104;0;NE;0,586;0,713;0,503;0,561
1;PR;ESPIGAO ALTO DO IGUACU;;Não Cadastrado;ESPIGAO ALTO DO IGUACU;4107546;852;Espigão Alto do Iguaçu;ESPIGAO ALTO DO IGUACU;PR;Paraná;4048;0;S;0,636;0,781;0,521;0,632
0;RO;ESPIGAO D'OESTE;;Em Cadastro;ESPIGAO DOESTE;1100098;25;Espigão D'Oeste;ESPIGAO DOESTE;RO;Rondônia;32695;0;N;0,672;0,819;0,536;0,691
1;MG;ESPINOSA;;Aprovado;ESPINOSA;3124302;4485;Espinosa;ESPINOSA;MG;Minas Gerais;31610;0;SE;0,627;0,804;0,526;0,582
1;RN;ESPIRITO SANTO;;Aprovado;ESPIRITO SANTO;2403509;1669;Espírito Santo;ESPIRITO SANTO;RN;Rio Grande do Norte;10484;0;NE;0,558;0,748;0,423;0,549
1;MG;ESPIRITO SANTO DO DOURADO;;Aprovado;ESPIRITO SANTO DO DOURADO;3124401;4487;Espírito Santo do Dourado;ESPIRITO SANTO DO DOURADO;MG;Minas Gerais;4710;0;SE;0,685;0,847;0,576;0,66
1;SP;ESPIRITO SANTO DO PINHAL;;Aprovado;ESPIRITO SANTO DO PINHAL;3515186;6865;Espírito Santo do Pinhal;ESPIRITO SANTO DO PINHAL;SP;São Paulo;44471;0;SE;0,787;0,872;0,712;0,784
1;SP;ESPIRITO SANTO DO TURVO;;Aprovado;ESPIRITO SANTO DO TURVO;3515194;7253;Espírito Santo do Turvo;ESPIRITO SANTO DO TURVO;SP;São Paulo;4878;0;SE;0,696;0,819;0,609;0,675
1;BA;ESPLANADA;;Aprovado;ESPLANADA;2910602;3511;Esplanada;ESPLANADA;BA;Bahia;37578;0;NE;0,589;0,74;0,469;0,589
1;RS;ESPUMOSO;;Aprovado;ESPUMOSO;4307500;8647;Espumoso;ESPUMOSO;RS;Rio Grande do Sul;15591;0;S;0,765;0,884;0,677;0,747
1;RS;ESTACAO;;Aprovado;ESTACAO;4307559;7301;Estação;ESTACAO;RS;Rio Grande do Sul;5940;0;S;0,753;0,843;0,674;0,752
1;SE;ESTANCIA;;Aprovado;ESTANCIA;2802106;3141;Estância;ESTANCIA;SE;Sergipe;69556;0;NE;0,647;0,782;0,552;0,627
1;RS;ESTANCIA VELHA;;Aprovado;ESTANCIA VELHA;4307609;8649;Estância Velha;ESTANCIA VELHA;RS;Rio Grande do Sul;50672;0;S;0,757;0,887;0,652;0,749
1;RS;ESTEIO;;Aprovado;ESTEIO;4307708;8651;Esteio;ESTEIO;RS;Rio Grande do Sul;83279;0;S;0,754;0,843;0,662;0,769
1;MG;ESTIVA;;Aprovado;ESTIVA;3124500;4489;Estiva;ESTIVA;MG;Minas Gerais;11386;0;SE;0,691;0,848;0,573;0,679
1;SP;ESTIVA GERBI;;Não Cadastrado;ESTIVA GERBI;3557303;2959;Estiva Gerbi;ESTIVA GERBI;SP;São Paulo;11407;0;SE;0,74;0,815;0,695;0,716
1;MA;ESTREITO;;Não Cadastrado;ESTREITO;2104057;963;Estreito;ESTREITO;MA;Maranhão;42527;0;NE;0,659;0,8;0,536;0,666
1;RS;ESTRELA;;Aprovado;ESTRELA;4307807;8653;Estrela;ESTRELA;RS;Rio Grande do Sul;34399;0;S;0,767;0,85;0,684;0,776
0;SP;ESTRELA D'OESTE;;Aprovado;ESTRELA DALVA;3124609;4491;Estrela Dalva;ESTRELA DALVA;MG;Minas Gerais;2325;0;SE;0,71;0,867;0,574;0,719
0;MG;ESTRELA DALVA;;Aprovado;ESTRELA DE ALAGOAS;2702553;2643;Estrela de Alagoas;ESTRELA DE ALAGOAS;AL;Alagoas;18255;0;NE;0,534;0,72;0,41;0,515
0;AL;ESTRELA DE ALAGOAS;;Não Cadastrado;ESTRELA DO INDAIA;3124708;4493;Estrela do Indaiá;ESTRELA DO INDAIA;MG;Minas Gerais;3491;0;SE;0,676;0,875;0,521;0,679
0;MG;ESTRELA DO INDAIA;;Aprovado;ESTRELA DO NORTE;3515301;6407;Estrela do Norte;ESTRELA DO NORTE;SP;São Paulo;2770;0;SE;0,74;0,818;0,714;0,693
1;GO;ESTRELA DO NORTE;;Não Cadastrado;ESTRELA DO NORTE;5207501;9351;Estrela do Norte;ESTRELA DO NORTE;GO;Goiás;3264;0;CO;0,707;0,848;0,593;0,703
0;SP;ESTRELA DO NORTE;;Não Cadastrado;ESTRELA DO SUL;3124807;4495;Estrela do Sul;ESTRELA DO SUL;MG;Minas Gerais;8018;0;SE;0,696;0,84;0,579;0,694
0;MG;ESTRELA DO SUL;;Aprovado;ESTRELA DOESTE;3515202;6405;Estrela d'Oeste;ESTRELA DOESTE;SP;São Paulo;8419;0;SE;0,76;0,873;0,705;0,712
1;RS;ESTRELA VELHA;;Aprovado;ESTRELA VELHA;4307815;982;Estrela Velha;ESTRELA VELHA;RS;Rio Grande do Sul;3650;0;S;0,679;0,792;0,56;0,707
1;BA;EUCLIDES DA CUNHA;;Aprovado;EUCLIDES DA CUNHA;2910701;3513;Euclides da Cunha;EUCLIDES DA CUNHA;BA;Bahia;60858;0;NE;0,567;0,749;0,43;0,565
1;SP;EUCLIDES DA CUNHA PAULISTA;;Não Cadastrado;EUCLIDES DA CUNHA PAULISTA;3515350;7255;Euclides da Cunha Paulista;EUCLIDES DA CUNHA PAULISTA;SP;São Paulo;9325;0;SE;0,704;0,802;0,655;0,663
1;RS;EUGENIO DE CASTRO;;Aprovado;EUGENIO DE CASTRO;4307831;8413;Eugênio de Castro;EUGENIO DE CASTRO;RS;Rio Grande do Sul;2352;0;S;0,712;0,885;0,584;0,697
1;MG;EUGENOPOLIS;;Aprovado;EUGENOPOLIS;3124906;4497;Eugenópolis;EUGENOPOLIS;MG;Minas Gerais;11330;0;SE;0,675;0,846;0,551;0,66
1;BA;EUNAPOLIS;;Aprovado;EUNAPOLIS;2910727;3117;Eunápolis;EUNAPOLIS;BA;Bahia;114396;0;NE;0,677;0,791;0,572;0,687
1;CE;EUSEBIO;;Aprovado;EUSEBIO;2304285;1247;Eusébio;EUSEBIO;CE;Ceará;54337;0;NE;0,701;0,794;0,621;0,7
1;MG;EWBANK DA CAMARA;;Não Cadastrado;EWBANK DA CAMARA;3125002;4499;Ewbank da Câmara;EWBANK DA CAMARA;MG;Minas Gerais;3923;0;SE;0,676;0,823;0,601;0,625
1;MG;EXTREMA;;Aprovado;EXTREMA;3125101;4501;Extrema;EXTREMA;MG;Minas Gerais;36951;0;SE;0,732;0,849;0,633;0,729
1;RN;EXTREMOZ;;Aprovado;EXTREMOZ;2403608;1671;Extremoz;EXTREMOZ;RN;Rio Grande do Norte;28936;0;NE;0,66;0,808;0,555;0,64
1;PE;EXU;;Aprovado;EXU;2605301;2405;Exu;EXU;PE;Pernambuco;31766;0;NE;0,576;0,775;0,454;0,543
1;PB;FAGUNDES;;Aprovado;FAGUNDES;2506103;2023;Fagundes;FAGUNDES;PB;Paraíba;11215;0;NE;0,56;0,749;0,432;0,543
1;RS;FAGUNDES VARELA;;Não Cadastrado;FAGUNDES VARELA;4307864;8411;Fagundes Varela;FAGUNDES VARELA;RS;Rio Grande do Sul;2741;0;S;0,763;0,852;0,674;0,773
1;GO;FAINA;;Não Cadastrado;FAINA;5207535;9797;Faina;FAINA;GO;Goiás;6576;0;CO;0,65;0,799;0,534;0,644
1;MG;FAMA;;Aprovado;FAMA;3125200;4503;Fama;FAMA;MG;Minas Gerais;2376;0;SE;0,717;0,863;0,61;0,7
1;MG;FARIA LEMOS;;Não Cadastrado;FARIA LEMOS;3125309;4505;Faria Lemos;FARIA LEMOS;MG;Minas Gerais;3221;0;SE;0,687;0,8;0,598;0,678
1;CE;FARIAS BRITO;;Aprovado;FARIAS BRITO;2304301;1387;Farias Brito;FARIAS BRITO;CE;Ceará;19389;0;NE;0,633;0,774;0,605;0,541
1;PA;FARO;;Aprovado;FARO;1503002;459;Faro;FARO;PA;Pará;7070;0;N;0,563;0,756;0,47;0,501
1;PR;FAROL;;Não Cadastrado;FAROL;4107553;5511;Farol;FAROL;PR;Paraná;3041;0;S;0,715;0,818;0,665;0,671
1;RS;FARROUPILHA;;Aprovado;FARROUPILHA;4307906;8655;Farroupilha;FARROUPILHA;RS;Rio Grande do Sul;73061;0;S;0,777;0,861;0,696;0,783
1;SP;FARTURA;;Em Cadastro;FARTURA;3515400;6409;Fartura;FARTURA;SP;São Paulo;16070;0;SE;0,732;0,867;0,648;0,699
1;PI;FARTURA DO PIAUI;;Aprovado;FARTURA DO PIAUI;2203750;2257;Fartura do Piauí;FARTURA DO PIAUI;PI;Piauí;5319;0;NE;0,548;0,738;0,441;0,506
1;BA;FATIMA;;Aprovado;FATIMA;1707553;9683;Fátima;FATIMA;TO;Tocantins;3830;0;N;0,697;0,813;0,638;0,653
1;TO;FATIMA;;Aprovado;FATIMA;2910750;3089;Fátima;FATIMA;BA;Bahia;17845;0;NE;0,559;0,686;0,459;0,554
1;MS;FATIMA DO SUL;;Aprovado;FATIMA DO SUL;5003801;9075;Fátima do Sul;FATIMA DO SUL;MS;Mato Grosso do Sul;19170;0;CO;0,714;0,815;0,621;0,719
1;PR;FAXINAL;;Aprovado;FAXINAL;4107603;7549;Faxinal;FAXINAL;PR;Paraná;17316;0;S;0,687;0,796;0,584;0,697
1;RS;FAXINAL DO SOTURNO;;Aprovado;FAXINAL DO SOTURNO;4308003;8657;Faxinal do Soturno;FAXINAL DO SOTURNO;RS;Rio Grande do Sul;6663;0;S;0,72;0,854;0,597;0,732
1;SC;FAXINAL DOS GUEDES;;Aprovado;FAXINAL DOS GUEDES;4205308;8103;Faxinal dos Guedes;FAXINAL DOS GUEDES;SC;Santa Catarina;10649;0;S;0,758;0,863;0,676;0,746
1;RS;FAXINALZINHO;;Aprovado;FAXINALZINHO;4308052;8409;Faxinalzinho;FAXINALZINHO;RS;Rio Grande do Sul;2284;0;S;0,666;0,801;0,571;0,646
1;GO;FAZENDA NOVA;;Não Cadastrado;FAZENDA NOVA;5207600;9353;Fazenda Nova;FAZENDA NOVA;GO;Goiás;5553;0;CO;0,685;0,831;0,576;0,671
1;PR;FAZENDA RIO GRANDE;;Aprovado;FAZENDA RIO GRANDE;4107652;9983;Fazenda Rio Grande;FAZENDA RIO GRANDE;PR;Paraná;102004;0;S;0,72;0,847;0,617;0,713
1;RS;FAZENDA VILANOVA;;Aprovado;FAZENDA VILANOVA;4308078;984;Fazenda Vilanova;FAZENDA VILANOVA;RS;Rio Grande do Sul;4608;0;S;0,698;0,841;0,557;0,726
1;AC;FEIJO;;Aprovado;FEIJO;1200302;113;Feijó;FEIJO;AC;Acre;34884;0;N;0,539;0,723;0,388;0,559
1;BA;FEIRA DA MATA;;Não Cadastrado;FEIRA DA MATA;2910776;3275;Feira da Mata;FEIRA DA MATA;BA;Bahia;5661;0;NE;0,588;0,763;0,505;0,527
1;BA;FEIRA DE SANTANA;;Aprovado;FEIRA DE SANTANA;2910800;3515;Feira de Santana;FEIRA DE SANTANA;BA;Bahia;619609;0;NE;0,712;0,82;0,619;0,71
1;AL;FEIRA GRANDE;;Aprovado;FEIRA GRANDE;2702603;2751;Feira Grande;FEIRA GRANDE;AL;Alagoas;22178;0;NE;0,533;0,736;0,402;0,512
1;SE;FEIRA NOVA;;Aprovado;FEIRA NOVA;2605400;2407;Feira Nova;FEIRA NOVA;PE;Pernambuco;22247;0;NE;0,6;0,807;0,46;0,581
1;PE;FEIRA NOVA;;Aprovado;FEIRA NOVA;2802205;3143;Feira Nova;FEIRA NOVA;SE;Sergipe;5601;0;NE;0,584;0,773;0,473;0,546
1;MA;FEIRA NOVA DO MARANHAO;;Aprovado;FEIRA NOVA DO MARANHAO;2104073;156;Feira Nova do Maranhão;FEIRA NOVA DO MARANHAO;MA;Maranhão;8484;0;NE;0,532;0,729;0,405;0,511
1;MG;FELICIO DOS SANTOS;;Aprovado;FELICIO DOS SANTOS;3125408;4507;Felício dos Santos;FELICIO DOS SANTOS;MG;Minas Gerais;4704;0;SE;0,606;0,794;0,494;0,568
1;RN;FELIPE GUERRA;;Aprovado;FELIPE GUERRA;2403707;1673;Felipe Guerra;FELIPE GUERRA;RN;Rio Grande do Norte;5997;0;NE;0,636;0,768;0,575;0,582
1;MG;FELISBURGO;;Rejeitado;FELISBURGO;3125606;4511;Felisburgo;FELISBURGO;MG;Minas Gerais;7504;0;SE;0,583;0,744;0,462;0,577
1;MG;FELIXLANDIA;;Aprovado;FELIXLANDIA;3125705;4513;Felixlândia;FELIXLANDIA;MG;Minas Gerais;15433;0;SE;0,648;0,815;0,514;0,651
1;RS;FELIZ;;Aprovado;FELIZ;4308102;8659;Feliz;FELIZ;RS;Rio Grande do Sul;13640;0;S;0,75;0,847;0,658;0,758
1;AL;FELIZ DESERTO;;Aprovado;FELIZ DESERTO;2702702;2753;Feliz Deserto;FELIZ DESERTO;AL;Alagoas;4779;0;NE;0,565;0,708;0,462;0,55
1;MT;FELIZ NATAL;;Não Cadastrado;FELIZ NATAL;5103700;1036;Feliz Natal;FELIZ NATAL;MT;Mato Grosso;14522;0;CO;0,692;0,819;0,548;0,737
1;PR;FENIX;;Não Cadastrado;FENIX;4107702;7551;Fênix;FENIX;PR;Paraná;4748;0;S;0,716;0,825;0,665;0,669
1;PR;FERNANDES PINHEIRO;;Aprovado;FERNANDES PINHEIRO;4107736;854;Fernandes Pinheiro;FERNANDES PINHEIRO;PR;Paraná;5602;0;S;0,645;0,791;0,525;0,647
1;MG;FERNANDES TOURINHO;;Não Cadastrado;FERNANDES TOURINHO;3125804;4515;Fernandes Tourinho;FERNANDES TOURINHO;MG;Minas Gerais;3466;0;SE;0,646;0,807;0,55;0,608
1;PE;FERNANDO DE NORONHA;;Não Cadastrado;FERNANDO DE NORONHA;2605459;NULL;Fernando de Noronha;FERNANDO DE NORONHA;PE;Pernambuco;3101;0;NE;0,788;0,839;0,748;0,781
1;MA;FERNANDO FALCAO;;Aprovado;FERNANDO FALCAO;2104081;158;Fernando Falcão;FERNANDO FALCAO;MA;Maranhão;10460;0;NE;0,443;0,728;0,286;0,417
1;RN;FERNANDO PEDROZA;;Aprovado;FERNANDO PEDROZA;2403756;416;Fernando Pedroza;FERNANDO PEDROZA;RN;Rio Grande do Norte;3067;0;NE;0,597;0,727;0,519;0,565
1;SP;FERNANDO PRESTES;;Aprovado;FERNANDO PRESTES;3515608;6413;Fernando Prestes;FERNANDO PRESTES;SP;São Paulo;5794;0;SE;0,758;0,859;0,68;0,746
1;SP;FERNANDOPOLIS;;Aprovado;FERNANDOPOLIS;3515509;6411;Fernandópolis;FERNANDOPOLIS;SP;São Paulo;69402;0;SE;0,797;0,872;0,758;0,767
1;SP;FERNAO;;Aprovado;FERNAO;3515657;796;Fernão;FERNAO;SP;São Paulo;1727;0;SE;0,703;0,843;0,617;0,668
1;SP;FERRAZ DE VASCONCELOS;;Aprovado;FERRAZ DE VASCONCELOS;3515707;6415;Ferraz de Vasconcelos;FERRAZ DE VASCONCELOS;SP;São Paulo;196500;0;SE;0,738;0,828;0,703;0,691
1;AP;FERREIRA GOMES;;Aprovado;FERREIRA GOMES;1600238;611;Ferreira Gomes;FERREIRA GOMES;AP;Amapá;7967;0;N;0,656;0,82;0,542;0,635
1;PE;FERREIROS;;Aprovado;FERREIROS;2605509;2409;Ferreiros;FERREIROS;PE;Pernambuco;12170;0;NE;0,622;0,787;0,519;0,589
1;MG;FERROS;;Não Cadastrado;FERROS;3125903;4517;Ferros;FERROS;MG;Minas Gerais;9696;0;SE;0,603;0,821;0,428;0,625
